ID;URL;NOME FILE;NOME ATTUALE;TESTO ALT;TESTO NEL TAG;FORMATO;STATUS
314;https://www.ansa.it/sito/notizie/economia/2021/04/13/vaccini-inail-arrivano-le-indicazioni-per-luoghi-di-lavoro_8938c8ae-e1a1-4130-90b6-da0f222ffda9.html;vaccini-inail-arrivano-le-indicazioni-per-luoghi-di-lavoro_8938c8ae-e1a1-4130-90b6-da0f222ffda9.html;;;Ecco le indicazioni per i vaccini nei luoghi di lavoro;;
315;https://www.ansa.it/sito/notizie/cronaca/cronaca.shtml;cronaca.shtml;;;Cronaca;;
316;https://www.gstatic.com/cv/js/sender/v1/cast_sender.js?loadCastFramework=1;cast_sender.js?loadCastFramework=1;314.jpg;;;.jpg;200
317;https://www.ansa.it/canale_saluteebenessere/notizie/salute_denti_gengive/index.html;index.html;;;Salute denti e gengive;;
318;https://www.ansa.it/sito/img/icone_top_mobile.png?v11;icone_top_mobile.png?v11;316.png;fromCss;;.png;200
319;https://www.ansa.it/sito/static/ansa_mobile.html;ansa_mobile.html;;;Mobile;;
320;https://www.ansa.it/sito/notizie/cultura/libri/libri.shtml;libri.shtml;;;Libri;;
321;https://www.ansa.it/sito/notizie/sport/calcio/campionato.html?C=54&T=0;campionato.html?C=54&T=0;319.jpg;;Liga;.jpg;200
322;https://www.ansa.it/osservatorio_intelligenza_artificiale/multimedia/index.shtml;index.shtml;;;Multimedia;;
323;https://www.ansa.it/sito/js/menu_top/menu-aim.js;menu-aim.js;;;;;
324;https://www.ansa.it/sito/img/ico_orange_video_60x60.png;ico_orange_video_60x60.png;322.png;fromCss;;.png;200
325;https://www.ansa.it/canale_motori/notizie/eco_mobilita/eco_mobilita.shtml;eco_mobilita.shtml;;;Eco Mobilità;;
326;https://www.ansa.it/canale_scienza_tecnica/notizie/terra_poli/index.shtml;index.shtml;;;Terra&Poli;;
327;https://www.ansa.it/webimages/img_395x275/2020/6/9/7d5fbc2dea27cd7f2c66614de1ad9226.jpg;7d5fbc2dea27cd7f2c66614de1ad9226.jpg;325.jpg;BAZZAR TV;;.jpg;200
328;https://www.ansa.it/webimages/img_210x145/2021/4/12/946c70e1479fea30a52062213de12ba0.jpg;946c70e1479fea30a52062213de12ba0.jpg;326.jpg;Il processo a Norbert Feher, alias Igor il Russo (ANSA);;.jpg;200
329;https://www.ansa.it/canale_scienza_tecnica/notizie/ansacom/AMAZON/2021/03/26/al-via-amazon-innovation-award-2021-per-consegne-piu-green_fb424d5c-59a9-46ec-830b-355cd94ea605.html;al-via-amazon-innovation-award-2021-per-consegne-piu-green_fb424d5c-59a9-46ec-830b-355cd94ea605.html;;;Al via Amazon Innovation Award 2021 per consegne più green;;
330;https://www.ansa.it/canale_motori/notizie/postit/Speciale_Volvo/2021/03/02/volvo-il-futuro-e-elettrico.-in-concreto-piano-per-il-clima_c07120f1-bda0-4924-9d3a-608acd27c71b.html;volvo-il-futuro-e-elettrico.-in-concreto-piano-per-il-clima_c07120f1-bda0-4924-9d3a-608acd27c71b.html;;;Volvo, addio alla benzina a partire dal 2030;;
331;https://www.ansa.it/ansa2030/notizie/ansacom/2021/03/23/illumia-con-e-wide-efficientamento-energia-teatro-bologna-_cffc1dcb-02e6-42a8-994d-660ef5d05e2b.html;illumia-con-e-wide-efficientamento-energia-teatro-bologna-_cffc1dcb-02e6-42a8-994d-660ef5d05e2b.html;;;Illumia: con E-wide efficientamento energia teatro Bologna;;
332;https://www.ansa.it/sito/notizie/sport/nuoto/nuoto.shtml;nuoto.shtml;;;Nuoto;;
333;https://www.ansa.it/img/dot_4x1_gray.png;dot_4x1_gray.png;;fromCss;;;404
334;https://www.ansa.it/canale_ambiente/notizie/rifiuti_e_riciclo/2021/04/13/gioielli-stampati-in-3d-nati-da-vecchi-cellulari_e777cd21-8af3-4344-a684-ce208267d43d.html;gioielli-stampati-in-3d-nati-da-vecchi-cellulari_e777cd21-8af3-4344-a684-ce208267d43d.html;;;;;
335;https://www.ansa.it/sito/img/circle_negative_30x30.png;circle_negative_30x30.png;333.png;fromCss;;.png;200
336;https://www.ansa.it/sito/img/bk_sel_menu.png;bk_sel_menu.png;334.png;fromCss;;.png;200
337;https://www.ansa.it/webimages/img_135x76/2021/4/13/9ec6cbb7a07cabc9655d70a889ae84c7.jpg;9ec6cbb7a07cabc9655d70a889ae84c7.jpg;335.jpg;Cnr, Carrozza: ;;.jpg;200
338;https://www.ansa.it/sito/videogallery/economia/economia.shtml;economia.shtml;;;MULTIMEDIA;;
339;https://www.ansa.it/canale_terraegusto/notizie/mondo_agricolo/index.shtml;index.shtml;;;Mondo Agricolo;;
340;https://www.ansa.it/sito/img/ico_mm_video_67x67.png;ico_mm_video_67x67.png;338.png;fromCss;;.png;200
341;https://www.ansa.it/sito/notizie/politica/2021/04/13/covid-ok-definitivo-al-decreto-sullesame-per-avvocati-_4d54edf8-95db-4110-8162-7fc2720e3aad.html;covid-ok-definitivo-al-decreto-sullesame-per-avvocati-_4d54edf8-95db-4110-8162-7fc2720e3aad.html;;;Esame per avvocati,via libera al decreto;;
342;https://www.ansa.it/sito/img/ico_top_social.png?v00;ico_top_social.png?v00;340.png;fromCss;;.png;200
343;https://www.ansa.it/sito/img/bt_comment_gray_25x24.png;bt_comment_gray_25x24.png;341.png;fromCss;;.png;200
344;https://www.ansa.it/sito/img/ico/ansa-144-precomposed.png;ansa-144-precomposed.png;342.png;;;.png;200
345;https://www.ansa.it/sito/notizie/tecnologia/tlc/tlc.shtml;tlc.shtml;;;TLC;;
346;https://www.ansa.it/mare/notizie/portielogistica/news/portielogistica.shtml;portielogistica.shtml;;;Porti e Logistica;;
347;https://www.ansa.it/sito/img/bk_short_container.png;bk_short_container.png;345.png;fromCss;;.png;200
348;https://www.ansa.it/sito/notizie/economia/economia.shtml;economia.shtml;;;Economia;;
349;https://www.ansa.it/industry_4_0/notizie/news/index.shtml;index.shtml;;;News;;
350;https://www.ansa.it/sito/img/ico_cyano_photo_60x60.png;ico_cyano_photo_60x60.png;348.png;fromCss;;.png;200
351;https://www.ansa.it/canale_terraegusto/notizie/dal_mare/index.shtml;index.shtml;;;Dal Mare;;
352;http://twitter.com/agenzia_ansa;agenzia_ansa;350.jpg;;Twitter;.jpg;200
353;https://www.ansa.it/canale_saluteebenessere/notizie/medicina/2021/04/13/spallanzani-test-con-altri-vaccini-dopo-dose-astrazeneca_2719ae35-b21e-4b1e-aa5a-ba458dd201a5.html;spallanzani-test-con-altri-vaccini-dopo-dose-astrazeneca_2719ae35-b21e-4b1e-aa5a-ba458dd201a5.html;;;Spallanzani, test con altri vaccini dopo dose AstraZeneca;;
354;https://www.ansa.it/sito/img/ico_news_social.png;ico_news_social.png;352.png;fromCss;;.png;200
355;https://adservice.google.com/adsid/integrator.js?domain=www.ansa.it;integrator.js?domain=www.ansa.it;353.jpg;;;.jpg;200
356;https://www.ansa.it/canale_viaggiart/it/regione/marche/2021/04/12/smart-working-nei-borghi-nuova-frontiera-per-turismo-marche_ec376510-150e-4828-9c6e-0c5301cf8d99.html;smart-working-nei-borghi-nuova-frontiera-per-turismo-marche_ec376510-150e-4828-9c6e-0c5301cf8d99.html;;;;;
357;https://www.ansa.it/webimages/img_85x60/2021/1/20/464d109373da1b232160b392f0a58f82.jpg;464d109373da1b232160b392f0a58f82.jpg;355.jpg;Pordenone tra sogni e futuro, Friuli protagonista su DAZN (ANSA);;.jpg;200
358;https://www.ansa.it/sito/notizie/sport/tennis/tennis.shtml;tennis.shtml;;;Tennis;;
359;https://www.ansa.it/sito/notizie/cultura/cinema/cinema_trovacinema.shtml;cinema_trovacinema.shtml;;;Trova Cinema;;
360;https://www.ansa.it/sito/img/bt_plus_12x12.png;bt_plus_12x12.png;358.png;fromCss;;.png;200
361;javascript:void(0);javascript:void(0);;;Fai la ricerca;;
362;https://www.ansa.it/canale_terraegusto/notizie/a_tavola_con_ansa/index.shtml;index.shtml;;;A Tavola con ANSA;;
363;https://www.ansa.it/webimages/img_395x275/2021/4/10/ec99589dfb75f3c4d46a29d979cffca8.jpg;ec99589dfb75f3c4d46a29d979cffca8.jpg;360.jpg; (ANSA);;.jpg;200
364;https://www.ansa.it/canale_lifestyle/notizie/ansacom/Coop_Lombardia/2021/02/15/debate-diventa-sport-per-ragazzi-con-campionato-nazionale_ed5bc16a-e9eb-4625-a381-8aa4a7a43a96.html;debate-diventa-sport-per-ragazzi-con-campionato-nazionale_ed5bc16a-e9eb-4625-a381-8aa4a7a43a96.html;;;Scuola: Debate, terminato primo round campionato giovanile;;
365;https://www.ansa.it/sito/img/bt_header_footbal_live.png;bt_header_footbal_live.png;362.png;fromCss;;.png;200
366;https://www.ansa.it/english/;;;;English;;
367;https://imasdk.googleapis.com/js/core/bridge3.450.0_it.html#goog_8180924;bridge3.450.0_it.html#goog_8180924;364.jpg;;;.jpg;200
368;https://www.ansa.it/corporate/it/archivi.html;archivi.html;;;Archivi;;
369;https://www.ansa.it/canale_legalita_scuola/notizie/scuole/index.shtml;index.shtml;;;Dalle scuole;;
370;https://www.ansa.it/canale_motori/;;;;Motori;;
371;https://www.ansa.it/sito/notizie/postit/ITPI/2021/03/11/un-codice-etico-per-il-made-in-italy-e-la-sostenibilita_f4b28035-a6a9-47f4-b0a1-d88f9320f96a.html;un-codice-etico-per-il-made-in-italy-e-la-sostenibilita_f4b28035-a6a9-47f4-b0a1-d88f9320f96a.html;;;Un Codice Etico per il Made in Italy e la sostenibilità;;
372;https://www.ansa.it/webimages/img_141x127/2021/4/13/e33107f23034b6b60ac0c944630ba357.jpg;e33107f23034b6b60ac0c944630ba357.jpg;369.jpg;Parte il Ramadan, quali sono i 5 pilastri dell'Islam (ANSA);;.jpg;200
373;https://www.ansa.it/canale_saluteebenessere/notizie/sanita/index.shtml;index.shtml;;;Sanità;;
374;https://www.ansa.it/sito/img/bk_blueDark.png;bk_blueDark.png;371.png;fromCss;;.png;200
375;https://www.ansa.it/sito/img/bt_txt.png;bt_txt.png;372.png;fromCss;;.png;200
376;https://www.ansa.it/sito/videogallery/italia/2021/04/13/covid-confcommercio-a-genova-ora-vaccini-ristori-e-riaperture_b5ebe4eb-e10e-47e9-b04f-cb41baec1110.html;covid-confcommercio-a-genova-ora-vaccini-ristori-e-riaperture_b5ebe4eb-e10e-47e9-b04f-cb41baec1110.html;;;;;
377;https://www.ansa.it/sito/img/ico_player_in_19x19.png;ico_player_in_19x19.png;374.png;fromCss;;.png;200
378;http://www.ansamed.info/;;;;Mediterraneo;;
379;https://www.ansa.it/trentino/;;;;Trentino AA/S;;
380;https://www.ansa.it/sito/notizie/mondo/europa/europa.shtml;europa.shtml;;;Europa;;
381;https://www.ansa.it/sito/img/bt_header_stock.png;bt_header_stock.png;378.png;fromCss;;.png;200
382;https://www.ansa.it/sito/img/download/AGENZIA_ANSA_SOC_COOP_ISO_9001_2017-v2.pdf;AGENZIA_ANSA_SOC_COOP_ISO_9001_2017-v2.pdf;379.jpg;;Certificazione ISO 9001.;.jpg;200
383;https://www.ansa.it/sito/img/arrow_green_16x34.png;arrow_green_16x34.png;380.png;fromCss;;.png;200
384;https://www.ansa.it/sito/videogallery/spettacolo/2021/03/26/siamo-serie-guida-ai-tesori-nascosti-dello-streaming_40efb961-b5f2-440b-b681-8aba24e6dde2.html;siamo-serie-guida-ai-tesori-nascosti-dello-streaming_40efb961-b5f2-440b-b681-8aba24e6dde2.html;;;Video. Siamo serie: guida ai tesori nascosti dello streaming;;
385;https://cdn-gl.imrworldwide.com/conf/P41EE5785-B99F-4DA9-BDFB-BCB1B32AE24E.js#name=nlsnInstance&ns=NOLBUNDLE;P41EE5785-B99F-4DA9-BDFB-BCB1B32AE24E.js#name=nlsnInstance&ns=NOLBUNDLE;382.jpg;;;.jpg;200
386;https://www.ansa.it/sito/img/bt_share_white_20x20.png;bt_share_white_20x20.png;383.png;fromCss;;.png;200
387;https://www.ansa.it/sito/img/bk_column_pattern_green.png;bk_column_pattern_green.png;384.png;fromCss;;.png;200
388;https://www.ansa.it/canale_scienza_tecnica/notizie/ricerca_sud/index.shtml;index.shtml;;;Ricerca nel Sud;;
389;https://www.ansa.it/sito/notizie/mondo/2021/04/13/fukushima-via-libera-tokyo-a-rilascio-acqua-contaminata-in-mare_a37a0d0f-057f-4d67-892d-b01163e6ebd8.html;fukushima-via-libera-tokyo-a-rilascio-acqua-contaminata-in-mare_a37a0d0f-057f-4d67-892d-b01163e6ebd8.html;;;Fukushima, acqua nell'oceanoCorea del Sud e Cina protestano;;
390;https://www.ansa.it/sito/img/bk_column.png;bk_column.png;387.png;fromCss;;.png;200
391;https://www.ansa.it/webimages/img_300x200/2020/1/14/8f89e1951021491f7d57c3f732474082.jpg;8f89e1951021491f7d57c3f732474082.jpg;388.jpg;Il presidente della Repubblica Sergio Mattarella visita l'ANSA;;.jpg;200
392;https://www.ansa.it/sito/notizie/magazine/numeri/2019/05/29/esports-i-games-oltre-lo-svago_ea2e009a-e396-4222-808c-8917eed0df14.html;esports-i-games-oltre-lo-svago_ea2e009a-e396-4222-808c-8917eed0df14.html;;;Esports, i games oltre lo svago;;
393;https://optchk.ayads.co?callback=sublimeCb1618322640954;optchk.ayads.co?callback=sublimeCb1618322640954;390.jpg;;;.jpg;200
394;https://www.ansa.it/canale_viaggiart/it/regione/lazio/2021/04/12/maxxi-omaggio-a-gastel-ad-un-mese-dalla-scomparsa_bedfe5c3-bff6-4dea-8519-06d8f4781572.html;maxxi-omaggio-a-gastel-ad-un-mese-dalla-scomparsa_bedfe5c3-bff6-4dea-8519-06d8f4781572.html;;;Maxxi, omaggio a Gastel ad un mese dalla scomparsa;;
395;https://www.ansa.it/oltretevere/;;;;Oltretevere;;
396;https://www.ansa.it/sito/notizie/mondo/mediooriente/mediooriente.shtml;mediooriente.shtml;;;Medio Oriente;;
397;https://www.ansa.it/sito/img/ico_green_card_32x32.png;ico_green_card_32x32.png;394.png;fromCss;;.png;200
398;https://www.ansa.it/sito/notizie/postit/Progetto_Dazn/2020/12/18/orgoglio-veneto-tra-talento-e-startup-vicenza-protagonista-su-growing-together_c7d3421c-ca79-428b-ae8e-72ca0643ce48.html;orgoglio-veneto-tra-talento-e-startup-vicenza-protagonista-su-growing-together_c7d3421c-ca79-428b-ae8e-72ca0643ce48.html;;;;;
399;https://www.ansa.it/sito/notizie/magazine/numeri/2020/08/06/salute-mentale-il-covid-ha-azzerato-i-progressi-della-basaglia-da-dove-ripartire_21db290a-28e1-4df9-9183-468add0570f2.html;salute-mentale-il-covid-ha-azzerato-i-progressi-della-basaglia-da-dove-ripartire_21db290a-28e1-4df9-9183-468add0570f2.html;;;Il Covid azzera la Legge Basaglia, come ripartire;;
400;https://www.ansa.it/ansamed/it/notizie/regioni/sicilia/2021/03/01/a-taormina-sorgera-struttura-su-incontro-architettura-libri_874071cb-ad3e-43e6-b4c6-98e4688e3edd.html;a-taormina-sorgera-struttura-su-incontro-architettura-libri_874071cb-ad3e-43e6-b4c6-98e4688e3edd.html;;;;;
401;http://www.inera.it;www.inera.it;398.jpg;;;.jpg;200
402;https://www.ansa.it/sito/img/icone_embed.png;icone_embed.png;399.png;fromCss;;.png;200
403;https://www.ansa.it/finanza/scheda.shtml?code=48.FIXGBP;scheda.shtml?code=48.FIXGBP;400.jpg;;Lira sterlina;.jpg;200
404;https://www.ansa.it/mare/notizie/rubriche/nauticaesport/nauticaesport.shtml;nauticaesport.shtml;;;Vela e Nautica;;
405;https://www.ansa.it/sito/img/bk_column_pattern.png;bk_column_pattern.png;402.png;fromCss;;.png;200
406;https://www.ansa.it/canale_saluteebenessere/notizie/lei_lui/index.html;index.html;;;Lei Lui;;
407;https://www.ansa.it/sito/img/arrow_white_33x17.png;arrow_white_33x17.png;404.png;fromCss;;.png;200
408;https://www.ansa.it/sito/img/bk_pattern_green.png;bk_pattern_green.png;405.png;fromCss;;.png;200
409;https://www.ansa.it/sito/img/arms_obbligazioni.png;arms_obbligazioni.png;406.png;fromCss;;.png;200
410;http://www.facebook.com/pages/ANSAit/158259371219;158259371219;407.jpg;;Facebook;.jpg;200
411;https://www.ansa.it/sito/img/bt_header_twt.png;bt_header_twt.png;408.png;fromCss;;.png;200
412;https://www.ansa.it/ricerca/ansait/search.shtml?temicaldi=Leonardo+da+Vinci;search.shtml?temicaldi=Leonardo+da+Vinci;409.jpg;;Leonardo da Vinci;.jpg;200
413;https://www.ansa.it/canale_scienza_tecnica/notizie/biotech/2021/04/13/nuova-crispr-reversibile-regola-i-geni-senza-alterare-il-dna_e002c27a-c5e6-41ba-a368-119cd42b6d3e.html;nuova-crispr-reversibile-regola-i-geni-senza-alterare-il-dna_e002c27a-c5e6-41ba-a368-119cd42b6d3e.html;;;;;
414;https://www.ansa.it/ansa2030/notizie/lavoro_sviluppo/index.shtml;index.shtml;;;Lavoro & Sviluppo;;
415;"javascript:$('#share-div').hide(); void(0);";"javascript:$('#share-div').hide(); void(0);";;;Chiudi;;
416;https://www.ansa.it/sito/img/arms_casa.png;arms_casa.png;412.png;fromCss;;.png;200
417;https://www.ansa.it/mare/notizie/rubriche/libri/libri.shtml;libri.shtml;;;Libri;;
418;https://www.ansa.it/sito/img/ico_gray_photo_60x60.png;ico_gray_photo_60x60.png;414.png;fromCss;;.png;200
419;https://www.ansa.it/sito/img/circle_positive_30x30.png;circle_positive_30x30.png;415.png;fromCss;;.png;200
420;https://www.ansa.it/sito/img/bt_share_gray_20x20.png;bt_share_gray_20x20.png;416.png;fromCss;;.png;200
421;https://www.ansa.it/sito/img/grabbing.png;grabbing.png;417.png;fromCss;;.png;200
422;https://www.ansa.it/canale_saluteebenessere/notizie/postit/Aou/2020/09/02/get-ready-piattaforma-hi-tech-per-cardiologia-aou-novara_6ef76084-7a12-4c49-bf84-c62e9f699c85.html;get-ready-piattaforma-hi-tech-per-cardiologia-aou-novara_6ef76084-7a12-4c49-bf84-c62e9f699c85.html;;;'Get ready', piattaforma hi-tech per cardiologia Aou Novara;;
423;https://www.ansa.it/sito/notizie/magazine/numeri/2020/06/28/laltro-covid-alla-disabilita-dimenticata-non-basta-una-mascherina_8618dd61-e61e-449d-bfc0-47260b8ae652.html;laltro-covid-alla-disabilita-dimenticata-non-basta-una-mascherina_8618dd61-e61e-449d-bfc0-47260b8ae652.html;;;Una mascherina non basta alla disabilità;;
424;https://www.ansa.it/sito/notizie/topnews/index.shtml;index.shtml;;;Ultima ora;;
425;https://www.ansa.it/sito/notizie/cultura/cinema/boxoffice.shtml?TYPE=B;boxoffice.shtml?TYPE=B;421.jpg;;Box office;.jpg;200
426;https://www.ansa.it/sito/photogallery/primopiano/2021/04/13/minneapolis-decine-di-arresti-fra-i-manifestanti_c2ba3f63-e295-4329-8cb8-1c01d85d094d.html;minneapolis-decine-di-arresti-fra-i-manifestanti_c2ba3f63-e295-4329-8cb8-1c01d85d094d.html;;;;;
427;https://www.ansa.it/webimages/img_210x145/2021/3/31/1853eb3bea41ababd0c9a80ce8e6a7cb.jpg;1853eb3bea41ababd0c9a80ce8e6a7cb.jpg;423.jpg;Toghe appese in un ufficio del Tribunale di Roma (ANSA);;.jpg;200
428;https://www.ansa.it/osservatorio_intelligenza_artificiale/notizie/social_media/index.shtml;index.shtml;;;Social media;;
429;https://www.ansa.it/webimages/img_395x275/2021/4/8/e4ff3d0282a2f93e547570de373b91a4.jpg;e4ff3d0282a2f93e547570de373b91a4.jpg;425.jpg;Mario Draghi (ANSA);;.jpg;200
430;https://www.ansa.it/webimages/img_210x145/2021/2/19/f173dbcf59d4a16fcfe8d35432315437.jpg;f173dbcf59d4a16fcfe8d35432315437.jpg;426.jpg;Il ministro degli Esteri iraniano Zarif in una foto di archivio (ANSA);;.jpg;200
431;https://www.ansa.it/webimages/img_210x145/2021/4/12/ee43bf41e41dbcb407e71f74b598d587.jpg;ee43bf41e41dbcb407e71f74b598d587.jpg;427.jpg;Minnesota National Guard (ANSA);;.jpg;200
432;http://www.ansa.it/sito/static/av_redirect.html?https://www.ansa.it/codici-sconto/promozioni-ford.html?cid=21786&target=advansa12042021;promozioni-ford.html?cid=21786&target=advansa12042021;428.jpg;;;.jpg;200
433;https://www.ansa.it/canale_saluteebenessere/videogallery/video.shtml;video.shtml;;;Video;;
434;https://www.ansa.it/canale_saluteebenessere/;;;;Salute & Benessere;;
435;https://www.ansa.it/ads.js;ads.js;;;;;
436;https://www.ansa.it/sito/img/arrow_box_office_stable_25x25.png;arrow_box_office_stable_25x25.png;432.png;fromCss;;.png;200
437;https://www.ansa.it/sito/videogallery/italia/2021/04/12/carrozza-nuova-presidente-del-cnr-gli-auguri-della-ministra-messa_ae1afbc4-3508-4c7a-8f10-b1093166dd5a.html;carrozza-nuova-presidente-del-cnr-gli-auguri-della-ministra-messa_ae1afbc4-3508-4c7a-8f10-b1093166dd5a.html;;;Video. Carrozza nuova presidente del Cnr, gli auguri della ministra Messa;;
438;https://www.ansa.it/sito/notizie/cultura/cinema/2021/04/11/nomadland-di-chloe-zhao-trionfa-ai-dga-awards_893c5ed8-cd1d-4b0a-8104-5dab287b1fa3.html;nomadland-di-chloe-zhao-trionfa-ai-dga-awards_893c5ed8-cd1d-4b0a-8104-5dab287b1fa3.html;;;'Nomadland' di Chloe Zhao trionfa ai Dga Awards;;
439;https://www.ansa.it/molise/;;;;Molise;;
440;https://www.ansa.it/sito/notizie/magazine/numeri/2019/06/24/i-like-pigneto...-artisti-pusher-ethnic-food-e-dj-set_d7e89cca-9ee0-4916-b2e4-70a155923f16.html;i-like-pigneto...-artisti-pusher-ethnic-food-e-dj-set_d7e89cca-9ee0-4916-b2e4-70a155923f16.html;;;I LIKE Pigneto... tra artisti, pusher, ethnic food e dj set;;
441;https://www.ansa.it/sito/img/bt_header_ultimaora.png;bt_header_ultimaora.png;437.png;fromCss;;.png;200
442;https://www.ansa.it/sito/img/ico_services_footer.png?00;ico_services_footer.png?00;438.png;fromCss;;.png;200
443;https://www.ansa.it/sito/img/banner/ansacheck_210x55.png;ansacheck_210x55.png;439.png;ANSAcheck;;.png;200
444;https://www.ansa.it/canale_motori/notizie/postit/Ford/2021/04/12/mustang-mach-e-lelettrica-con-stile-da-suv-e-anima-untamed_e2f4d55b-e329-4177-ac97-99884ae822fd.html;mustang-mach-e-lelettrica-con-stile-da-suv-e-anima-untamed_e2f4d55b-e329-4177-ac97-99884ae822fd.html;;;Mustang Mach E, l'elettrica con stile da suv e anima Untamed;;
445;https://www.ansa.it/sito/notizie/mondo/2021/04/12/harry-e-arrivato-in-gran-bretagna-per-i-funerali-di-filippo_c21e5098-c966-4ccb-bd45-445d0b85b084.html;harry-e-arrivato-in-gran-bretagna-per-i-funerali-di-filippo_c21e5098-c966-4ccb-bd45-445d0b85b084.html;;;Harry è arrivato in Gran Bretagna per i funerali di Filippo;;
446;https://www.ansa.it/canale_lifestyle/notizie/ansacom/LAVAZZA_MUSEO/2021/04/12/museo-lavazza-sempre-piu-digital-con-gli-eventi-online_d6eb44d9-3ff8-498b-b3f9-075741773026.html;museo-lavazza-sempre-piu-digital-con-gli-eventi-online_d6eb44d9-3ff8-498b-b3f9-075741773026.html;;;Museo Lavazza sempre più digital con gli eventi online;;
447;https://www.ansa.it/canale_lifestyle/notizie/food/food.shtml;food.shtml;;;Food;;
448;https://www.ansa.it/webimages/img_395x275/2021/4/11/3968e6f2d16728f38646e77bdbe7f7b5.jpg;3968e6f2d16728f38646e77bdbe7f7b5.jpg;444.jpg;Un centro vaccinale a Londra (ANSA);;.jpg;200
449;https://www.ansa.it/canale_saluteebenessere/notizie/focus_vaccini/index.shtml;index.shtml;;;Focus Vaccini;;
450;https://www.ansa.it/sito/img/bt_rss_green.png;bt_rss_green.png;446.png;fromCss;;.png;200
451;https://securepubads.g.doubleclick.net/gpt/pubads_impl_2021041201.js?31060782;pubads_impl_2021041201.js?31060782;447.jpg;;;.jpg;200
452;https://www.ansa.it/sicilia/;;;;Sicilia;;
453;https://www.ansa.it/sito/static/ansa_rss.html;ansa_rss.html;;;Rss;;
454;https://www.ansa.it/sito/notizie/sport/calcio/2021/04/13/calcio-florentino-perez-sesto-mandato-alla-guida-del-real_ea8699c1-45ea-4e3b-8eb3-389f3ed3f31c.html;calcio-florentino-perez-sesto-mandato-alla-guida-del-real_ea8699c1-45ea-4e3b-8eb3-389f3ed3f31c.html;;;;;
455;https://www.ansa.it/webimages/img_210x145/2021/2/9/436c9a67cc8322de981cf6526a1edde0.jpg;436c9a67cc8322de981cf6526a1edde0.jpg;451.jpg; (ANSA);;.jpg;200
456;https://www.ansa.it/canale_motori/photogallery/foto.shtml;foto.shtml;;;FOTO;;
457;https://www.ansa.it/webimages/img_141x127/2021/4/13/a293dbd5a5cd1bb8f1c1288782a3db23.jpg;a293dbd5a5cd1bb8f1c1288782a3db23.jpg;453.jpg;La velocità dei venti cambia la tempistica del foliage autunnale (fonte: Pixabay) (ANSA);;.jpg;200
458;https://www.ansa.it/sito/notizie/mondo/2021/04/12/ragazzo-nero-ucciso-dalla-polizia-a-minneapolis-nuove-proteste-_e7d52523-db92-4e2a-be8d-ec72ad85208a.html;ragazzo-nero-ucciso-dalla-polizia-a-minneapolis-nuove-proteste-_e7d52523-db92-4e2a-be8d-ec72ad85208a.html;;;Afroamericano ucciso dalla polizia a Minneapolis, prostese e arresti;;
459;https://www.ansa.it/sito/notizie/sport/calcio/2021/04/13/covid-real-madrid-positivo-ramos_30191ab2-b3d1-4ec3-bf7f-6b7a95ca042c.html;covid-real-madrid-positivo-ramos_30191ab2-b3d1-4ec3-bf7f-6b7a95ca042c.html;;;;;
460;https://www.ansa.it/sito/img/sep_green.png;sep_green.png;456.png;fromCss;;.png;200
461;https://www.ansa.it/sito/img/arrow_white13x7.png;arrow_white13x7.png;457.png;fromCss;;.png;200
462;https://www.ansa.it/sito/notizie/cultura/unlibroalgiorno/unlibroalgiorno.shtml;unlibroalgiorno.shtml;;;Un Libro al giorno;;
463;http://www.ansa.it/web/notizie/notiziari/noticieroespanol/noticieroespanologgi.shtml;noticieroespanologgi.shtml;;;Noticiero Español;;
464;https://www.ansa.it/sito/photogallery/primopiano/2021/04/13/visita-al-drive-in-vaccinale-di-valmontone_9d381615-a339-4954-a6b8-f97c274c073b.html;visita-al-drive-in-vaccinale-di-valmontone_9d381615-a339-4954-a6b8-f97c274c073b.html;;;;;
465;https://www.ansa.it/corporate/it/info/dove_siamo.html;dove_siamo.html;;;Ansa nel mondo;;
466;https://www.ansa.it/sito/img/bt_txt_min.png;bt_txt_min.png;462.png;fromCss;;.png;200
467;http://www.ansa.it/msite/webapp/;;;;Notiziario ANSA su iPad;;
468;https://www.instagram.com/agenzia_ansa/;;;;Instagram;;
469;https://www.ansa.it/sito/img/fp_ranking.png;fp_ranking.png;465.png;fromCss;;.png;200
470;https://www.ansa.it/viaggiart/it/search_main;search_main;466.jpg;;Cosa vuoi vedere?;.jpg;200
471;https://www.ansa.it/canale_terraegusto/notizie/business/index.shtml;index.shtml;;;Business;;
472;https://www.ansa.it/canale_legalita_scuola/notizie/sport/index.shtml;index.shtml;;;Sport;;
473;https://www.ansa.it/sito/img/ico_green_videoLight_32x32.png;ico_green_videoLight_32x32.png;469.png;fromCss;;.png;200
474;https://www.ansa.it/sito/notizie/topnews/2021/04/13/covid-israele-riapre-per-gruppi-di-turisti-vaccinati_76b39c5f-2901-4b4c-9fbc-ce2d45470817.html;covid-israele-riapre-per-gruppi-di-turisti-vaccinati_76b39c5f-2901-4b4c-9fbc-ce2d45470817.html;;;Covid: Israele riapre per gruppi di turisti vaccinati;;
475;https://www.ansa.it/mare/notizie/rubriche/uominiemare/uominiemare.shtml;uominiemare.shtml;;;Uomini e Mare;;
476;https://www.ansa.it/sito/img/bk_m_news.png;bk_m_news.png;472.png;fromCss;;.png;200
